Time,Country Name,Country Code,Adjusted net national income (annual % growth) [NY.ADJ.NNTY.KD.ZG],Adjusted net national income per capita (annual % growth) [NY.ADJ.NNTY.PC.KD.ZG],CO2 emissions (kg per 2015 US$ of GDP) [EN.ATM.CO2E.KD.GD],CO2 emissions (kg per 2017 PPP $ of GDP) [EN.ATM.CO2E.PP.GD.KD],CO2 emissions (kg per PPP $ of GDP) [EN.ATM.CO2E.PP.GD],CO2 emissions (kt) [EN.ATM.CO2E.KT],CO2 emissions (metric tons per capita) [EN.ATM.CO2E.PC],"CO2 emissions from electricity and heat production, total (% of total fuel combustion) [EN.CO2.ETOT.ZS]",CO2 emissions from gaseous fuel consumption (% of total) [EN.ATM.CO2E.GF.ZS],CO2 emissions from gaseous fuel consumption (kt) [EN.ATM.CO2E.GF.KT],CO2 emissions from liquid fuel consumption (% of total) [EN.ATM.CO2E.LF.ZS],CO2 emissions from liquid fuel consumption (kt) [EN.ATM.CO2E.LF.KT],CO2 emissions from manufacturing industries and construction (% of total fuel combustion) [EN.CO2.MANF.ZS],CO2 emissions from solid fuel consumption (% of total) [EN.ATM.CO2E.SF.ZS],CO2 emissions from solid fuel consumption (kt) [EN.ATM.CO2E.SF.KT],CO2 emissions from transport (% of total fuel combustion) [EN.CO2.TRAN.ZS],Total greenhouse gas emissions (kt of CO2 equivalent) [EN.ATM.GHGT.KT.CE],"Community health workers (per 1,000 people) [SH.MED.CMHW.P3]",Current health expenditure (% of GDP) [SH.XPD.CHEX.GD.ZS],Current health expenditure per capita (current US$) [SH.XPD.CHEX.PC.CD],GDP (constant LCU) [NY.GDP.MKTP.KN],GDP (constant 2015 US$) [NY.GDP.MKTP.KD],GDP (current LCU) [NY.GDP.MKTP.CN],GDP (current US$) [NY.GDP.MKTP.CD],GDP growth (annual %) [NY.GDP.MKTP.KD.ZG],"Unemployment, total (% of total labor force) (national estimate) [SL.UEM.TOTL.NE.ZS]","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate) [SL.UEM.1524.ZS]","Unemployment, youth total (% of total labor force ages 15-24) (national estimate) [SL.UEM.1524.NE.ZS]","Unemployment, total (% of total labor force) (modeled ILO estimate) [SL.UEM.TOTL.ZS]","Inflation, consumer prices (annual %) [FP.CPI.TOTL.ZG]","Inflation, GDP deflator (annual %) [NY.GDP.DEFL.KD.ZG]","Inflation, GDP deflator: linked series (annual %) [NY.GDP.DEFL.KD.ZG.AD]",Consumer price index (2010 = 100) [FP.CPI.TOTL],Proportion of population pushed below the $2.15 ($ 2017 PPP) poverty line by out-of-pocket health care expenditure (%) [SH.UHC.NOP1.ZS],Proportion of population pushed below the $3.65 ($ 2017 PPP) poverty line by out-of-pocket health care expenditure (%) [SH.UHC.NOP2.ZS],Proportion of population pushed below the 60% median consumption poverty line by out-of-pocket health expenditure (%) [SH.UHC.NOPR.ZS],Proportion of population spending more than 10% of household consumption or income on out-of-pocket health care expenditure (%) [SH.UHC.OOPC.10.ZS],Proportion of population spending more than 25% of household consumption or income on out-of-pocket health care expenditure (%) [SH.UHC.OOPC.25.ZS],Out-of-pocket expenditure (% of current health expenditure) [SH.XPD.OOPC.CH.ZS],Proportion of women subjected to physical and/or sexual violence in the last 12 months (% of ever-partnered women ages 15-49) [SG.VAW.1549.ZS],"Mortality rate, infant (per 1,000 live births) [SP.DYN.IMRT.IN]",Lending interest rate (%) [FR.INR.LEND],"Literacy rate, youth total (% of people ages 15-24) [SE.ADT.1524.LT.ZS]","Literacy rate, adult total (% of people ages 15 and above) [SE.ADT.LITR.ZS]","Suicide mortality rate (per 100,000 population) [SH.STA.SUIC.P5]","Wage and salaried workers, total (% of total employment) (modeled ILO estimate) [SL.EMP.WORK.ZS]","Vulnerable employment, total (% of total employment) (modeled ILO estimate) [SL.EMP.VULN.ZS]","International tourism, expenditures (current US$) [ST.INT.XPND.CD]","International tourism, expenditures (% of total imports) [ST.INT.XPND.MP.ZS]","International tourism, number of departures [ST.INT.DPRT]","International tourism, number of arrivals [ST.INT.ARVL]","Stocks traded, total value (% of GDP) [CM.MKT.TRAD.GD.ZS]","Stocks traded, total value (current US$) [CM.MKT.TRAD.CD]","Stocks traded, turnover ratio of domestic shares (%) [CM.MKT.TRNR]"
2017,North Macedonia,MKD,2.701190,2.601580,0.710700,0.228220,0.228220,7436.200000,3.584570,,,,,,,,,,10526.337170,,6.439100,344.923310,440013000000.000000,10463154366.078500,618106000000.000000,11307067069.665800,1.081770,22.814000,47.270000,47.583000,22.810000,1.351620,2.807030,2.807030,110.915830,,,,,,41.042150,,8.500000,6.606660,,,9.300000,76.746550,18.877060,233000000.000000,2.975820,,631000.000000,,,
2017,Northern Mariana Islands,MNP,,,,,,,,,,,,,,,,,,,,,1313000000.000000,1448278787.878790,1560000000.000000,1560000000.000000,23.170730,,,,,,2.970300,2.970300,,,,,,,,,,,,,,,,,,,660000.000000,,,
2017,Norway,NOR,2.554410,1.729440,0.097360,0.114940,0.114940,39174.900000,7.423750,,,,,,,,,,49218.358390,,10.315890,7815.786620,3244659000000.000000,402355151389.893000,3323103000000.000000,401745275035.261000,2.463750,4.162000,10.337000,10.368000,4.160000,1.875100,4.080950,4.080950,114.550720,,,,,,14.511930,,2.100000,3.005830,,,12.100000,93.275280,5.046600,17489000000.000000,13.410480,8170000.000000,6252000.000000,29.332620,117842406717.320000,35.049250
2017,Oman,OMN,6.608040,3.233090,0.863740,0.460920,0.460920,71633.200000,15.771800,,,,,,,,,,94109.564440,,4.528470,703.902100,34736900000.000000,82934277088.564600,31089400000.000000,80856697009.102700,0.304060,,11.098000,,2.526000,1.597160,7.297940,7.297940,112.387120,,,,,,5.937180,,9.400000,5.152660,98.662440,95.576000,4.700000,95.727040,3.127960,2915000000.000000,8.338010,6368000.000000,3178000.000000,2.950690,2385830010.099850,11.201670
2017,Pakistan,PAK,5.070030,3.683790,0.595290,0.187760,0.187760,198738.800000,0.918470,,,,,,,,,,426734.301200,,2.786300,43.412800,34175628000000.000000,333853050597.697000,35552819000000.000000,339205534861.100000,4.432630,,6.501000,,3.187000,4.085370,4.029750,4.029750,156.911350,,,,,,58.022920,,59.000000,8.210000,74.526380,59.132050,9.100000,49.401290,49.436280,3316000000.000000,5.141240,,,,,
2017,Palau,PLW,,,0.792430,0.678690,0.678690,213.000000,11.941470,,,,,,,,,,243.734800,,12.171010,1944.740850,277500000.000000,268794071.417770,285600000.000000,285600000.000000,-4.078810,,,,,1.417990,-0.186250,-0.186250,118.329130,,,,,,15.457020,,17.200000,,,,,,,23299999.237060,10.503110,,123000.000000,,,
2017,Panama,PAN,,,0.169090,0.078220,0.078220,10136.400000,2.474670,,,,,,,,,,17283.271620,,7.425820,1127.688970,64902242600.000000,59945236912.477100,62202700000.000000,62202700000.000000,5.591150,5.461000,14.826000,14.842000,5.392000,0.875590,1.729150,1.729150,121.576650,0.010000,0.070000,1.330000,6.200000,0.650000,31.915960,,13.700000,6.766060,99.070000,,3.200000,63.456810,33.184180,1132000000.000000,4.198890,869000.000000,2517000.000000,,,
2017,Papua New Guinea,PNG,,,0.274140,0.179880,0.179880,6504.300000,0.713600,,,,,,,,,,19157.788810,,2.229710,55.634660,63072429300.000000,23725951011.661200,72521646100.000000,22742699138.356000,3.534610,,4.742000,,2.628000,5.422050,7.699540,7.699540,143.731380,,,,,,8.998550,,38.300000,8.388330,,,2.800000,20.790120,76.639010,168600006.103520,3.185870,,182000.000000,0.003960,900000.000000,0.053500
2017,Paraguay,PRY,5.385520,3.913220,0.200160,0.091610,0.091610,7920.900000,1.246330,,,,,,,,,,49749.927280,,6.609030,405.533660,202722981633400.000000,39573101423.950200,219122277202800.000000,38997129473.555800,4.810080,6.138000,14.366000,14.350000,6.140000,3.602480,2.159210,2.159210,134.610560,,,,,,43.774600,,17.700000,16.981890,98.260000,,6.100000,56.373600,38.385880,545000000.000000,4.131250,1548000.000000,4744000.000000,,,
2017,Peru,PER,2.533670,1.000120,0.268320,0.138010,0.138010,54274.300000,1.717240,,,,,,,,,,97009.759200,,4.916240,333.115750,514215000000.000000,202276318741.548000,687989000000.000000,211007984080.911000,2.518840,3.691000,8.303000,8.173000,3.690000,2.994900,3.615660,3.615660,125.526380,0.060000,0.560000,1.230000,7.970000,0.880000,28.640720,,12.200000,16.787490,99.080000,94.149610,2.700000,47.021300,48.996970,2893000000.000000,6.081130,2875000.000000,4992000.000000,3.003910,6338486327.462560,5.710000
2017,Philippines,PHL,6.448510,4.590330,0.380100,0.156260,0.156260,133456.700000,1.250320,,,,,,,,,,221322.018600,,3.960430,121.879560,17175978086000.000000,351113338977.942000,16556651083000.000000,328480736798.792000,6.930990,2.552000,7.482000,7.458000,2.550000,2.853190,2.320260,2.320260,120.211350,,,,,,50.148060,5.500000,22.700000,5.627250,,,2.200000,62.401590,34.110260,12442000000.000000,10.529120,,6621000.000000,10.291170,33804496728.003400,11.635330
2017,Poland,POL,5.208200,5.195070,0.605610,0.274930,0.274930,312769.900000,8.236240,,,,,,,,,,374716.348200,,6.560130,909.578190,1946761000000.000000,516450722907.547000,1982794000000.000000,524641206566.631000,5.140020,4.888000,14.816000,14.824000,4.890000,2.075940,1.762110,1.762110,109.637670,0.000000,0.030000,2.820000,15.510000,1.760000,23.056820,,4.000000,,,,13.300000,79.585590,16.418410,9420000000.000000,3.635510,46700000.000000,83804000.000000,12.961600,68001894912.438500,33.660000
2017,Portugal,PRT,3.194860,3.446850,0.253010,0.156510,0.156510,53272.700000,5.171960,,,,,,,,,,70957.679810,,9.305840,1998.064700,189771059000.000000,210553436228.057000,195947210000.000000,221357874718.930000,3.506350,8.869000,23.873000,23.870000,8.870000,1.368610,1.511910,1.511910,109.166710,,,,,,29.688180,,3.000000,,,,12.000000,82.800710,12.395060,5509000000.000000,5.993850,2195000.000000,15432000.000000,,,
2017,Puerto Rico,PRI,,,,,,,,,,,,,,,,,,,,,9900000000.000000,99124174302.152100,103445500000.000000,103445500000.000000,-2.885960,10.800000,24.040000,,10.800000,,2.092180,2.092180,,,,,,,,,,,92.389830,92.390000,,83.337710,12.896090,1072000000.000000,,792000.000000,4927000.000000,,,
2017,Qatar,QAT,4.786900,0.281700,0.532720,0.349940,0.349940,87472.100000,32.256640,,,,,,,,,,119437.994300,,3.435630,2041.027950,659198967100.000000,164199531361.810000,586400804900.000000,161099122225.275000,-1.497610,0.140000,0.505000,0.530000,0.140000,0.394880,7.787570,7.787570,115.858800,,,,1.300000,0.100000,9.489470,,5.900000,4.696530,,,5.800000,99.598270,0.138090,12284000000.000000,19.751550,,2256000.000000,11.378200,18330180816.835700,14.034280
2017,Romania,ROU,9.001140,9.632990,0.374860,0.140600,0.140600,74208.100000,3.788310,,,,,,,,,,102254.622300,,5.150830,555.113100,421116600000.000000,197963898692.398000,851619700000.000000,210147163769.848000,8.196510,4.927000,18.367000,18.320000,4.930000,1.339020,4.651970,4.651970,113.946360,,,,,,20.488160,,6.600000,5.564520,,,10.100000,74.049860,24.906080,4955000000.000000,5.244300,19953000.000000,10926000.000000,1.118910,2351360000.000000,9.954500
2017,Russian Federation,RUS,3.406220,3.288020,1.146280,0.418840,0.418840,1594550.300000,11.035200,,,,,,,,,,2282284.734000,,5.358900,579.981260,87179270247000.000000,1391065651845.680000,91843200000000.000000,1574199360089.000000,1.825790,5.212000,16.410000,16.307000,5.210000,3.683330,5.349820,5.349820,168.175240,,,,,,40.493080,,5.600000,10.560000,,,28.200000,92.855120,5.781430,35584000000.000000,10.873710,39629000.000000,24390000.000000,9.243730,145514680300.889000,23.144710
2017,Rwanda,RWA,3.315760,0.786240,0.133410,0.053050,0.053050,1255.500000,0.102660,,,,,,,,,,5903.816580,,6.390000,48.341900,7694234000000.000000,9410552128.413670,7694234000000.000000,9252834120.393580,3.928880,11.875000,16.691000,16.726000,11.880000,8.279540,8.141560,8.141560,146.629290,,,,,,11.818890,,32.900000,17.170830,,,5.600000,33.404650,66.553100,419000000.000000,13.645580,,1570000.000000,,,
2017,Samoa,WSM,0.181030,-0.825460,0.282780,0.197010,0.197010,255.200000,1.229110,,,,,,,,,,594.713130,,5.464280,217.390720,2110204400.000000,902464748.187190,2243618500.000000,884844384.463210,1.406280,9.400000,19.095000,19.653000,9.400000,1.749900,0.304910,0.304910,111.722470,,,,,,11.513780,,15.600000,8.761670,,,12.600000,64.531970,30.543030,3900000.095370,0.950800,55000.000000,158000.000000,,,
2017,San Marino,SMR,,,,,,,,,,,,,,,,,,,8.478260,3805.050050,1187097722.000000,1456428672.928530,1353143902.300000,1528621195.483200,0.258270,7.890000,,,,1.045980,1.743360,1.743360,110.631600,,,,,,12.067030,,1.800000,4.066550,,,,,,,,,1937000.000000,,,
2017,Sao Tome and Principe,STP,,,0.472070,0.191520,0.191520,134.400000,0.646040,,,,,,,,,,169.384400,,6.460920,116.477750,3728022000.000000,284706658.792630,7056330100.000000,322002845.229340,4.112970,,20.704000,,13.838000,5.690300,4.080790,4.080790,171.587990,,,1.190000,4.830000,1.150000,14.757310,,15.700000,19.613330,,,1.500000,42.160950,55.615020,,,,28899.999620,,,
2017,Saudi Arabia,SAU,5.757830,3.355060,0.802760,0.338110,0.338110,549749.900000,16.077790,,,,,,,,,,728091.547700,,6.262570,1261.165280,2655758430895.580000,684827152712.226000,2681230106218.690000,714994694991.651000,-0.069700,5.890000,31.270000,31.710000,5.890000,-0.838200,7.431460,7.431460,118.029980,,,,,,14.323530,,6.900000,,99.301880,95.328630,6.200000,97.309500,1.715040,19065000000.000000,9.439250,28748000.000000,18607000.000000,30.542970,218380624729.869000,48.380790
2017,Senegal,SEN,8.399540,5.492950,0.482680,0.198390,0.198390,9800.800000,0.646590,,,,,,,,,,27718.119400,,4.163590,57.674070,11877428237584.500000,20304894471.285800,12191796000000.000000,20996562943.597900,7.407490,4.078000,5.838000,5.830000,4.080000,1.318150,0.598920,0.598920,106.870560,,,,,,48.895740,12.200000,33.000000,5.140000,69.478410,51.900420,6.200000,30.245160,68.267730,295000000.000000,3.933640,,1376000.000000,,,
2017,Serbia,SRB,0.512940,1.049280,1.131490,0.405940,0.405940,47342.600000,6.743140,,,,,,,,,,63354.396430,,8.220390,515.845890,4552773700000.000000,41840952822.739000,4760686400000.000000,44179075778.926700,2.101160,13.477000,31.870000,31.907000,13.480000,3.131060,2.970790,2.970790,138.665450,,,,,,40.639350,,5.100000,,,,0.600000,70.226230,26.299480,1549000000.000000,6.124000,,1497000.000000,,,
2017,Seychelles,SYC,6.957050,5.655840,0.379650,0.217820,0.217820,570.700000,5.954530,,,,,,,,,,723.153960,,4.766590,736.654600,19910000000.000000,1503212422.553590,20878103600.000000,1529773473.311530,2.786710,3.715000,,10.911000,,2.856800,4.529060,4.529060,123.094560,,,,,,24.599430,,12.600000,12.241250,,,8.300000,,,104000000.000000,5.084810,74000.000000,382000.000000,,,
2017,Sierra Leone,SLE,23.178160,20.231670,0.238720,0.091550,0.091550,1120.000000,0.145880,,,,,,,,,,6323.730130,,9.399760,45.536800,9373600000.000000,4691637090.593490,27465977000.000000,3719443418.261550,3.753800,,5.376000,,3.953000,18.221510,8.956000,8.956000,175.786320,,,,,,54.496110,,87.600000,15.658330,,,6.300000,10.676110,86.709990,62000000.000000,3.888850,110000.000000,59000.000000,,,
2017,Singapore,SGP,,,0.141860,0.088450,0.088450,47324.200000,8.432300,,,,,,,,,,65736.406600,,4.366020,2599.300050,458632600000.000000,333593439164.985000,474034100000.000000,343272878686.388000,4.544730,4.200000,9.660000,,4.200000,0.576260,2.875150,2.875150,113.265920,,,,,,32.108450,,2.200000,5.280000,99.930440,97.202220,9.000000,86.218920,8.713070,24588000000.000000,4.942840,9889000.000000,17425000.000000,63.975910,219611952181.099000,27.895900
2017,Sint Maarten (Dutch part),SXM,,,,,,,,,,,,,,,,,,,,,2419901021.387610,1323735567.586580,2422249733.178540,1353212141.440530,-7.535220,,,,,2.192010,2.555820,2.555820,116.643550,,,,,,,,,,,,,,,100000000.000000,9.736680,,1640000.000000,,,
2017,Slovak Republic,SVK,3.541470,3.380920,0.359910,0.204800,0.204800,33576.500000,6.173020,,,,,,,,,,40432.840110,,6.775110,1189.072270,84083581000.000000,93291817009.411300,84669877000.000000,95649966260.980200,2.938070,8.142000,18.955000,18.929000,8.140000,1.311950,1.215800,1.215800,109.590330,,,,,,18.713180,,5.000000,,,,12.300000,84.844650,12.091970,2599000000.000000,2.932830,3870000.000000,15406000.000000,,,
2017,Slovenia,SVN,6.364460,6.295180,0.302920,0.187220,0.187220,14123.700000,6.834970,,,,,,,,,,17098.370170,,8.184810,1925.034790,42023379000.000000,46625480708.119900,43011339000.000000,48589100043.095400,4.815380,6.573000,11.263000,11.230000,6.570000,1.429110,1.464060,1.464060,107.402110,,,,,,12.328170,,2.000000,,,,20.900000,85.137840,12.243240,1641099975.585940,4.547830,5410000.000000,3991000.000000,0.824930,400826169.048370,6.000000
2017,Solomon Islands,SLB,4.781710,2.253150,0.207310,0.174600,0.174600,295.000000,0.458340,,,,,,,,,,825.341250,,4.110920,94.768460,10269500000.000000,1423017819.025350,11592800000.000000,1469789119.087560,3.075350,,1.273000,,0.717000,0.488690,2.576690,2.576690,126.541450,,,,,,3.157670,,18.200000,10.694730,,,15.100000,32.330730,66.576400,72699996.948240,10.705430,,25700.000760,,,
2017,Somalia,SOM,,,0.080460,0.028270,0.028270,654.900000,0.044060,,,,,,,,,,25630.365420,,,,254047525226389.000000,8139895442.629150,190619251814741.000000,8252394373.298750,9.500190,,33.313000,,18.497000,,2.133380,2.133380,,0.180000,0.040000,0.310000,0.130000,0.000000,,,79.100000,,,,8.000000,47.314950,46.418890,,,,,,,
2017,South Africa,ZAF,2.410480,2.014630,1.232710,0.550790,0.550790,435214.500000,7.683710,,,,,,,,,,544358.763300,,7.977110,536.777220,4501701615484.830000,353055253705.882000,5078189924615.490000,381448814654.620000,1.157950,23.992000,42.811000,42.580000,23.990000,5.184250,5.473320,5.473320,146.048970,,,,,,5.834640,,28.300000,10.375000,95.323820,87.046670,25.200000,75.313510,19.942100,6068000000.000000,6.078760,,14975000.000000,107.410830,409717338863.460000,25.737850
2017,South Sudan,SSD,,,,,,1512.100000,0.141870,,,,,,,,,,51336.685170,,8.237010,27.006390,,,,,,,20.469000,,13.404000,187.851630,,,4583.705460,,,,,,19.192810,,63.800000,10.131380,,,3.700000,8.878950,89.603140,293000000.000000,15.288050,,,,,
2017,Spain,ESP,2.805640,2.564750,0.208580,0.143660,0.143660,264723.700000,5.681590,,,,,,,,,,333287.681000,,8.949770,2524.696780,1143898000000.000000,1269169576560.160000,1162492000000.000000,1313245330197.650000,2.975760,17.224000,38.574000,38.566000,17.220000,1.956080,1.299210,1.299210,108.375370,0.000000,0.000000,1.370000,7.090000,1.120000,22.245530,,2.700000,,,,8.200000,83.538190,11.496700,,,20274000.000000,121717000.000000,55.918720,734350000000.000000,82.619510
2017,Sri Lanka,LKA,6.053890,5.652900,0.243020,0.079440,0.079440,23140.500000,1.075960,,,,,,,,,,33847.332160,,3.595650,146.168140,12936611760000.000000,95222329687.411700,14387319019000.000000,94376237797.236700,6.460680,4.046000,17.399000,18.016000,4.050000,7.704140,5.472850,5.472850,147.087860,,,,,,49.252330,,6.800000,11.570000,98.856460,91.895750,14.400000,57.814680,39.438780,2409000000.000000,9.483790,1439000.000000,2248000.000000,2.543700,2400646945.680480,7.608470
2017,St. Kitts and Nevis,KNA,,,0.244280,0.173460,0.173460,243.000000,5.085280,,,,,,,,,,342.030190,,5.260220,1167.661010,2263700000.000000,994746948.159440,2857590000.000000,1058366666.666670,0.018120,,,,,0.694920,5.045610,5.045610,105.661280,,,,,,53.389110,,13.600000,9.092500,,,,,,56000000.000000,10.326670,,1194000.000000,,,
2017,St. Lucia,LCA,,,0.274720,0.196540,0.196540,530.900000,2.996680,,,,,,,,,,865.537990,,4.663340,525.567440,5398560000.000000,1932484311.550570,5391120000.000000,1996711111.111110,3.387020,19.136000,44.720000,46.003000,18.890000,0.104260,3.529340,3.529340,108.034500,,,,,,49.794430,,20.700000,8.340000,,,7.900000,71.644830,23.306680,84000000.000000,8.769590,,1064000.000000,,,
2017,St. Martin (French part),MAF,,,,,,,,,,,,,,,,,,,,,567834120.000000,,,,-8.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,St. Vincent and the Grenadines,VCT,,,0.270590,0.157100,0.157100,225.100000,2.132660,,,,,,,,,,306.588710,,4.197700,337.164400,2314200000.000000,831877075.602190,2278900000.000000,844037037.037040,1.548100,,41.516000,,18.946000,2.153340,2.071220,2.071220,107.174780,,,,,,31.654830,,14.300000,8.752500,,,0.000000,73.689010,20.473200,38000000.000000,8.850960,,303000.000000,,,
2017,Sudan,SDN,0.139060,-3.067620,0.243680,0.114970,0.114970,21579.500000,0.530470,,,,,,,,,,105919.873800,,5.923120,71.028690,21874595000.000000,88555291517.622100,866955977500.000000,129718581297.431000,0.709260,,32.799000,,17.141000,32.351630,34.622370,34.622370,545.174400,,,,,,72.479670,,43.100000,,,,3.800000,39.511280,58.245450,29000000.000000,0.295450,,813000.000000,,,
2017,Suriname,SUR,,,0.493740,0.234330,0.234330,2444.330000,4.160140,,,,,,,,,,4135.920430,,5.322860,325.376500,16915201000.000000,4950690274.598360,26893278000.000000,3591679430.999880,1.568400,,25.140000,,7.885000,21.996940,28.142130,28.142130,263.967250,,,,,,26.379590,,17.300000,14.425000,,,24.500000,76.640530,19.620750,99000000.000000,5.562230,,279000.000000,,,
2017,Sweden,SWE,3.330650,1.947660,0.072180,0.073050,0.073050,38168.200000,3.794920,,,,,,,,,,50356.369510,,10.785100,5837.770510,4460358000000.000000,528801679620.708000,4625094000000.000000,541018749769.097000,2.567930,6.718000,17.932000,17.916000,6.720000,1.794500,2.135150,2.135150,106.491780,,,,,,14.086620,,2.300000,,,,15.000000,90.152640,6.233600,,,22121000.000000,7054000.000000,,,
2017,Switzerland,CHE,-0.632820,-1.555750,0.053890,0.067140,0.067140,38699.000000,4.578770,,,,,,,,,,47920.928570,,11.481000,9606.349610,691117274000.000000,718132463597.499000,684558467000.000000,695200833086.499000,1.362800,4.797000,8.062000,8.067000,4.800000,0.533790,-0.367870,-0.367870,98.266850,0.000000,0.000000,2.250000,7.900000,0.320000,26.405890,,3.600000,2.627440,,,14.600000,85.115030,10.091040,21501000000.000000,5.382360,22481000.000000,11133000.000000,136.411960,948337108766.279000,55.394980
2017,Syrian Arab Republic,SYR,,,1.685690,,,25794.400000,1.358790,,,,,,,,,,45708.653570,,,,666391000000.000000,15302017877.224300,8348139000000.000000,16369724424.258500,-0.723280,,34.497000,,13.672000,,37.220940,37.220940,,,,,,,,,19.100000,,,,1.800000,61.870260,36.009410,,,,1291000.000000,,,
2017,Tajikistan,TJK,12.653220,10.126320,0.713590,0.233940,0.233940,6757.700000,0.757120,,,,,,,,,,14623.357480,,6.853990,57.872720,6267749575.500000,9469954147.963720,64434300000.000000,7536403146.654390,7.100000,,15.482000,,6.898000,,9.805470,9.805470,,0.060000,1.090000,1.330000,8.850000,1.910000,63.152410,19.000000,31.000000,29.646700,98.810000,,4.200000,70.634070,25.787390,15100000.381470,0.546330,31000.000000,431000.000000,,,
2017,Tanzania,TZA,7.258390,3.719810,0.215600,0.086910,0.086910,11659.300000,0.207210,,,,,,,,,,79828.436760,,4.082570,38.655510,107611390861800.000000,54078588995.422000,118742132825000.000000,53274884532.788600,6.727270,,3.526000,,2.251000,5.318720,2.671790,2.671790,175.037840,,,,,,21.351030,,38.200000,17.774170,,,4.200000,13.864420,83.989200,873000000.000000,9.101730,,1327000.000000,,,
2017,Thailand,THA,,,0.617770,0.221540,0.221540,267137.100000,3.767900,,,,,,,,,,414733.061200,,3.852770,247.994540,10259941000000.000000,432422173710.333000,15488664000000.000000,456356813536.764000,4.177680,0.830000,4.469000,4.360000,0.830000,0.665630,1.899950,1.899950,111.286810,0.000000,0.040000,0.620000,2.220000,0.410000,11.837900,,8.400000,4.416580,,,8.400000,48.768390,48.476730,12676000000.000000,5.115930,8963000.000000,35592000.000000,74.399840,339528729671.634000,61.868000
2017,Timor-Leste,TLS,2.758800,1.215400,0.351770,0.143760,0.143760,561.800000,0.451890,,,,,,,,,,6368.614560,,6.673890,86.749570,1597082600.000000,1597082499.882310,1598208400.000000,1598208400.000000,-3.144570,,11.320000,,4.191000,0.522980,-0.151690,-0.151690,141.583900,,,,,,8.344920,,48.600000,13.286670,,,3.600000,30.566290,68.399430,137000000.000000,12.201950,,73900.001530,,,
2017,Togo,TGO,5.175650,2.611610,0.323590,0.130480,0.130480,2018.700000,0.257070,,,,,,,,,,7198.497130,,6.409880,52.203340,3742005000000.000000,6238440751.662520,3708901000000.000000,6387424239.880100,4.007910,3.744000,9.254000,9.511000,3.740000,-0.981890,-0.884660,-0.884660,111.503210,,,,,,62.271570,,48.200000,5.140000,,,9.000000,23.806090,72.250220,57000000.000000,2.726510,216000.000000,514000.000000,,,
2017,Tonga,TON,6.084710,6.378570,0.276190,0.201490,0.201490,132.900000,1.260730,,,,,,,,,,279.510980,,4.855780,212.571030,1017668100.000000,481191737.817350,1017668100.000000,460374354.847250,3.322430,,6.314000,,2.136000,7.517060,5.613840,5.613840,121.178360,,,,,,5.322220,,10.400000,7.871990,,,4.200000,47.898260,38.219570,37700000.762940,12.441090,,86599.998470,,,
2017,Trinidad and Tobago,TTO,,,0.766000,0.465450,0.465450,18224.700000,12.325590,,,,,,,,,,29352.592450,,6.754770,1058.943120,165063200000.000000,23791984724.868700,162981213700.000000,24040299977.874500,-4.800820,,8.916000,,3.388000,1.880380,8.213650,8.213650,140.323980,,,,,,40.805860,6.740000,16.500000,9.000000,,,9.500000,76.223840,18.838670,147000000.000000,1.540270,,465000.000000,,,
2017,Tunisia,TUN,0.529540,-0.540960,0.649580,0.239340,0.239340,30742.600000,2.602780,,,,,,,,,,41921.088570,,6.186550,220.843400,92837740370.000000,47326964883.590300,102011500000.000000,42163530590.946200,2.237840,15.330000,35.466000,34.874000,15.330000,5.308850,4.713890,4.713890,135.633150,,,,,,40.513310,,14.700000,,,,3.100000,73.512710,20.529910,871000000.000000,3.832080,,7052000.000000,,,
2017,Turkiye,TUR,,,0.435510,0.184650,0.184650,418098.200000,5.205880,,,,,,,,,,503113.706600,,4.179750,437.369290,1705666208500.000000,960031200973.599000,3133704267400.000000,858988492853.742000,7.502000,10.919000,20.111000,20.773000,10.820000,11.144310,10.982420,10.982420,174.968700,,,,4.460000,0.610000,17.384200,,9.800000,,99.750870,96.150530,2.300000,67.819310,27.673800,5865000000.000000,2.300570,8887000.000000,37970000.000000,43.924170,377303523945.135000,165.761360
2017,Turkmenistan,TKM,,,1.577450,0.780940,0.780940,63871.600000,10.701660,,,,,,,,,,196842.467800,,5.938970,461.366790,54580686000.000000,40490550853.576700,132742000000.000000,37926285714.285700,6.500000,,8.415000,,4.036000,,-1.542440,-1.542440,,,,,,,73.668880,,37.200000,,,,5.800000,67.711810,29.120960,,,,,,,
2017,Turks and Caicos Islands,TCA,,,,,,,,,,,,,,,,,,,,,930110600.000000,985220492.150770,1022365000.000000,1022365000.000000,-2.490220,,,,,,1.551870,1.551870,,,,,,,,,4.200000,,,,,,,,,,1243000.000000,,,
2017,Tuvalu,TUV,,,0.193240,0.167860,0.167860,7.700000,0.711120,,,,,,,,,,21.982720,,15.809370,660.228940,57371100.000000,39847948.418500,59075000.000000,45276595.353320,2.448390,26.553000,,54.862000,,,2.969960,2.969960,,,,,,,0.508630,,20.600000,,,,,,,10100000.381470,17.305220,,2500.000000,,,
